date,symbol,close,volume
2022-07-07,AMZN,116.33,57872300
2022-07-07,GOOGL,118.78,40936000
2022-07-07,MSFT,268.4,20859900
2022-07-07,NVDA,15.86,492903000
2022-07-08,AAPL,147.04,64547800
2022-07-08,AMZN,115.54,45719700
2022-07-08,GOOGL,119.35,38238160
2022-07-08,MSFT,267.66,19658800
2022-07-08,NVDA,15.84,467972000
2022-07-11,AAPL,144.87,63305113
2022-07-11,AMZN,111.75,53487600
2022-07-11,GOOGL,115.68,31243700
2022-07-11,MSFT,264.51,19519108
2022-07-11,NVDA,15.15,438388730
2022-07-12,AAPL,145.86,77588800
2022-07-12,AMZN,109.22,54280300
2022-07-12,GOOGL,114.02,29960000
2022-07-12,MSFT,253.67,35868500
2022-07-12,NVDA,15.08,458483100
2022-07-13,AAPL,145.49,71185600
2022-07-13,AMZN,110.4,61353800
2022-07-13,GOOGL,111.35,43722020
2022-07-13,MSFT,252.72,29497423
2022-07-13,NVDA,15.16,521918340
2022-07-14,AAPL,148.47,78140744
2022-07-14,AMZN,110.63,51163100
2022-07-14,GOOGL,110.37,37004000
2022-07-14,MSFT,254.08,25102823
2022-07-14,NVDA,15.37,456235000
2022-07-15,AAPL,150.17,76259931
2022-07-15,AMZN,113.55,84317800
2022-07-15,GOOGL,111.78,46770000
2022-07-15,MSFT,256.72,29774100
2022-07-15,NVDA,15.76,385935470
2022-07-18,AAPL,147.07,81420900
2022-07-18,AMZN,113.76,59115400
2022-07-18,GOOGL,109.03,43164600
2022-07-18,MSFT,254.25,20975034
2022-07-18,NVDA,16.1,670517450
2022-07-19,AAPL,151.0,82982400
2022-07-19,AMZN,118.21,60990000
2022-07-19,GOOGL,113.81,36530945
2022-07-19,MSFT,259.53,25012600
2022-07-19,NVDA,16.99,702366080
2022-07-20,AAPL,153.04,64823413
2022-07-20,AMZN,122.77,71268300
2022-07-20,GOOGL,113.9,35600426
2022-07-20,MSFT,262.27,22788300
2022-07-20,NVDA,17.81,760538000
2022-07-21,AAPL,155.35,65086636
2022-07-21,AMZN,124.63,60239900
2022-07-21,GOOGL,114.34,32676200
2022-07-21,MSFT,264.84,22404700
2022-07-21,NVDA,18.05,557049280
2022-07-22,AAPL,154.09,66675408
2022-07-22,AMZN,122.42,51463800
2022-07-22,GOOGL,107.9,48901200
2022-07-22,MSFT,260.36,21881300
2022-07-22,NVDA,17.32,536671000
2022-07-25,AAPL,152.95,53623945
2022-07-25,AMZN,121.14,50221300
2022-07-25,GOOGL,107.51,34690900
2022-07-25,MSFT,258.83,21056000
2022-07-25,NVDA,17.02,480748000
2022-07-26,AAPL,151.6,55138700
2022-07-26,AMZN,114.81,67075100
2022-07-26,GOOGL,105.02,47991000
2022-07-26,MSFT,251.9,39348000
2022-07-26,NVDA,16.53,397865000
2022-07-27,AAPL,156.79,78620700
2022-07-27,AMZN,120.97,61582000
2022-07-27,GOOGL,113.06,59858500
2022-07-27,MSFT,268.74,45994049
2022-07-27,NVDA,17.79,569776230
2022-07-28,AAPL,157.35,81378731
2022-07-28,AMZN,122.28,82245500
2022-07-28,GOOGL,114.22,32816600
2022-07-28,MSFT,276.41,33459327
2022-07-28,NVDA,17.98,474646280
2022-07-29,AAPL,162.51,101786900
2022-07-29,AMZN,134.95,148892900
2022-07-29,GOOGL,116.32,37223400
2022-07-29,MSFT,280.74,32152800
2022-07-29,NVDA,18.16,435460420
2022-08-01,AAPL,161.51,67829400
2022-08-01,AMZN,135.39,76846900
2022-08-01,GOOGL,114.86,26034300
2022-08-01,MSFT,278.01,21539600
2022-08-01,NVDA,18.44,476469040
2022-08-02,AAPL,160.01,59907025
2022-08-02,AMZN,134.16,61922400
2022-08-02,GOOGL,115.13,20236029
2022-08-02,MSFT,274.82,22754200
2022-08-02,NVDA,18.53,489527000
2022-08-03,AAPL,166.13,82507500
2022-08-03,AMZN,139.52,71827800
2022-08-03,GOOGL,118.08,28499014
2022-08-03,MSFT,282.47,23518900
2022-08-03,NVDA,18.89,418146000
2022-08-04,AAPL,165.81,55474144
2022-08-04,AMZN,142.57,70585000
2022-08-04,GOOGL,118.19,21602925
2022-08-04,MSFT,283.65,18098700
2022-08-04,NVDA,19.22,409652270
2022-08-05,AAPL,165.35,56697000
2022-08-05,AMZN,140.8,50686900
2022-08-05,GOOGL,117.47,19159520
2022-08-05,MSFT,282.91,16774606
2022-08-05,NVDA,18.99,386068290
2022-08-08,AAPL,164.87,60362338
2022-08-08,AMZN,139.41,52229000
2022-08-08,GOOGL,117.3,19169479
2022-08-08,MSFT,280.32,18757818
2022-08-08,NVDA,17.79,983783180
2022-08-09,AAPL,164.92,63135503
2022-08-09,AMZN,137.83,40434700
2022-08-09,GOOGL,116.63,19086500
2022-08-09,MSFT,282.3,23405238
2022-08-09,NVDA,17.09,668263000
2022-08-10,AAPL,169.24,70170540
2022-08-10,AMZN,142.69,54773800
2022-08-10,GOOGL,119.7,30930400
2022-08-10,MSFT,289.16,24687845
2022-08-10,NVDA,18.1,597422460
2022-08-11,AAPL,168.49,57149200
2022-08-11,AMZN,140.64,44867300
2022-08-11,GOOGL,118.84,24293700
2022-08-11,MSFT,287.02,20065938
2022-08-11,NVDA,17.94,509327000
2022-08-12,AAPL,172.1,68039400
2022-08-12,AMZN,143.55,47643500
2022-08-12,GOOGL,121.68,19096300
2022-08-12,MSFT,291.91,22619700
2022-08-12,NVDA,18.71,478094150
2022-08-15,AAPL,173.19,54091700
2022-08-15,AMZN,143.18,39014600
2022-08-15,GOOGL,122.08,19494825
2022-08-15,MSFT,293.47,18085700
2022-08-15,NVDA,19.03,457666000
2022-08-16,AAPL,173.03,56377100
2022-08-16,AMZN,144.78,59102900
2022-08-16,GOOGL,121.7,19041230
2022-08-16,MSFT,292.71,18102900
2022-08-16,NVDA,18.88,451240000
2022-08-17,AAPL,174.55,79542037
2022-08-17,AMZN,142.1,48149800
2022-08-17,GOOGL,119.55,22847000
2022-08-17,MSFT,291.32,18253400
2022-08-17,NVDA,18.34,446799110
2022-08-18,AAPL,174.15,62290100
2022-08-18,AMZN,142.3,37458700
2022-08-18,GOOGL,120.17,17987700
2022-08-18,MSFT,290.17,17186200
2022-08-18,NVDA,18.77,415447000
2022-08-19,AAPL,171.52,70346300
2022-08-19,AMZN,138.23,47792800
2022-08-19,GOOGL,117.21,21809528
2022-08-19,MSFT,286.15,20570033
2022-08-19,NVDA,17.85,441588330
2022-08-22,AAPL,167.57,69026809
2022-08-22,AMZN,133.22,50461500
2022-08-22,GOOGL,114.24,21456648
2022-08-22,MSFT,277.75,25061100
2022-08-22,NVDA,17.03,409593000
2022-08-23,AAPL,167.23,54147100
2022-08-23,AMZN,133.62,36252100
2022-08-23,GOOGL,113.86,15870400
2022-08-23,MSFT,276.44,17527409
2022-08-23,NVDA,17.18,369986000
2022-08-24,AAPL,167.53,53841524
2022-08-24,AMZN,133.8,38627000
2022-08-24,GOOGL,113.69,17734624
2022-08-24,MSFT,275.79,18137019
2022-08-24,NVDA,17.22,522661000
2022-08-25,AAPL,170.03,51218209
2022-08-25,AMZN,137.28,37496300
2022-08-25,GOOGL,116.65,16956800
2022-08-25,MSFT,278.85,16583407
2022-08-25,NVDA,17.91,770691330
2022-08-26,AAPL,163.62,78961000
2022-08-26,AMZN,130.75,53322700
2022-08-26,GOOGL,110.34,37245700
2022-08-26,MSFT,268.09,27549307
2022-08-26,NVDA,16.26,769127430
2022-08-29,AAPL,161.38,73314000
2022-08-29,AMZN,129.79,48101600
2022-08-29,GOOGL,109.42,21191200
2022-08-29,MSFT,265.23,20338544
2022-08-29,NVDA,15.8,496132000
2022-08-30,AAPL,158.91,77906200
2022-08-30,AMZN,128.73,49203000
2022-08-30,GOOGL,108.94,27513300
2022-08-30,MSFT,262.97,22767100
2022-08-30,NVDA,15.47,530181000
2022-08-31,AAPL,157.22,87991100
2022-08-31,AMZN,126.77,53648700
2022-08-31,GOOGL,108.22,28627000
2022-08-31,MSFT,261.47,24791834
2022-08-31,NVDA,15.09,573710000
2022-09-01,AAPL,157.96,74229900
2022-09-01,AMZN,127.82,56636100
2022-09-01,GOOGL,109.74,28360926
2022-09-01,MSFT,260.4,23263431
2022-09-01,NVDA,13.94,1178865140
2022-09-02,AAPL,155.81,76957800
2022-09-02,AMZN,127.51,57429800
2022-09-02,GOOGL,107.85,24160711
2022-09-02,MSFT,256.06,22855400
2022-09-02,NVDA,13.65,743157460
2022-09-06,AAPL,154.53,73714843
2022-09-06,AMZN,126.11,43888600
2022-09-06,GOOGL,106.81,25068300
2022-09-06,MSFT,253.25,21328242
2022-09-06,NVDA,13.47,535751180
2022-09-07,AAPL,155.96,87449600
2022-09-07,AMZN,129.48,47900300
2022-09-07,GOOGL,109.45,23167000
2022-09-07,MSFT,258.09,24126700
2022-09-07,NVDA,13.71,512657460
2022-09-08,AAPL,154.46,84923847
2022-09-08,AMZN,129.82,43988500
2022-09-08,GOOGL,108.38,24238300
2022-09-08,MSFT,258.52,20319911
2022-09-08,NVDA,13.99,624873120
2022-09-09,AAPL,157.37,68081006
2022-09-09,AMZN,133.27,49387600
2022-09-09,GOOGL,110.65,23213585
2022-09-09,MSFT,264.46,22093190
2022-09-09,NVDA,14.39,487128420
2022-09-12,AAPL,163.43,104956000
2022-09-12,AMZN,136.45,53826900
2022-09-12,GOOGL,110.86,22966800
2022-09-12,MSFT,266.65,18747700
2022-09-12,NVDA,14.51,484159240
2022-09-13,AAPL,153.84,122656614
2022-09-13,AMZN,126.82,72694000
2022-09-13,GOOGL,104.32,38172900
2022-09-13,MSFT,251.99,33353318
2022-09-13,NVDA,13.13,714956000
2022-09-14,AAPL,155.31,87965409
2022-09-14,AMZN,128.55,45316800
2022-09-14,GOOGL,105.0,26395134
2022-09-14,MSFT,252.22,23913000
2022-09-14,NVDA,13.13,588507000
2022-09-15,AAPL,152.37,90481110
2022-09-15,AMZN,126.28,52887200
2022-09-15,GOOGL,102.91,34188300
2022-09-15,MSFT,245.38,31530948
2022-09-15,NVDA,12.93,523625160
2022-09-16,AAPL,150.7,162278841
2022-09-16,AMZN,123.53,115667800
2022-09-16,GOOGL,102.8,42797200
2022-09-16,MSFT,244.74,39791800
2022-09-16,NVDA,13.2,670751400
2022-09-19,AAPL,154.48,81474246
2022-09-19,AMZN,124.66,47279700
2022-09-19,GOOGL,103.07,23036811
2022-09-19,MSFT,244.52,26826931
2022-09-19,NVDA,13.38,569685280
2022-09-20,AAPL,156.9,107689800
2022-09-20,AMZN,122.19,47698400
2022-09-20,GOOGL,101.14,26517123
2022-09-20,MSFT,242.45,26660300
2022-09-20,NVDA,13.18,524818000
2022-09-21,AAPL,153.72,101696800
2022-09-21,AMZN,118.54,58498900
2022-09-21,GOOGL,99.28,31487300
2022-09-21,MSFT,238.95,28625600
2022-09-21,NVDA,13.26,807679400
2022-09-22,AAPL,152.74,86652542
2022-09-22,AMZN,117.31,55229200
2022-09-22,GOOGL,100.14,34298619
2022-09-22,MSFT,240.98,31061200
2022-09-22,NVDA,12.56,759162160
2022-09-23,AAPL,150.43,96029909
2022-09-23,AMZN,113.78,65126700
2022-09-23,GOOGL,98.74,31625437
2022-09-23,MSFT,237.92,34176048
2022-09-23,NVDA,12.52,663309310
2022-09-26,AAPL,150.77,93339409
2022-09-26,AMZN,115.15,62723300
2022-09-26,GOOGL,98.17,27072700
2022-09-26,MSFT,237.45,27694200
2022-09-26,NVDA,12.23,547343000
2022-09-27,AAPL,151.76,84442741
2022-09-27,AMZN,114.41,60094700
2022-09-27,GOOGL,97.5,30072800
2022-09-27,MSFT,236.41,27018732
2022-09-27,NVDA,12.41,553854060
2022-09-28,AAPL,149.84,146691400
2022-09-28,AMZN,118.01,55763800
2022-09-28,GOOGL,100.05,32466323
2022-09-28,MSFT,241.07,29029700
2022-09-28,NVDA,12.74,542414000
2022-09-29,AAPL,142.48,128138237
2022-09-29,AMZN,114.8,58969700
2022-09-29,GOOGL,97.42,31047224
2022-09-29,MSFT,237.5,27484233
2022-09-29,NVDA,12.22,532763120
2022-09-30,AAPL,138.2,124925300
2022-09-30,AMZN,113.0,59479600
2022-09-30,GOOGL,95.65,32941500
2022-09-30,MSFT,232.9,35694832
2022-09-30,NVDA,12.14,565638420
2022-10-03,AAPL,142.45,114311700
2022-10-03,AMZN,115.88,50941900
2022-10-03,GOOGL,98.64,27982031
2022-10-03,MSFT,240.74,28880400
2022-10-03,NVDA,12.51,547478470
2022-10-04,AAPL,146.1,87830100
2022-10-04,AMZN,121.09,62812600
2022-10-04,GOOGL,101.64,28850800
2022-10-04,MSFT,248.88,34888416
2022-10-04,NVDA,13.17,584182000
2022-10-05,AAPL,146.4,79471000
2022-10-05,AMZN,120.95,48217500
2022-10-05,GOOGL,101.43,22176903
2022-10-05,MSFT,249.2,20347136
2022-10-05,NVDA,13.21,507131000
2022-10-06,AAPL,145.43,68402200
2022-10-06,AMZN,120.3,42253800
2022-10-06,GOOGL,101.42,22324000
2022-10-06,MSFT,246.79,20239900
2022-10-06,NVDA,13.13,644157000
2022-10-07,AAPL,140.09,85925600
2022-10-07,AMZN,114.56,54678000
2022-10-07,GOOGL,98.68,27502800
2022-10-07,MSFT,234.24,37769602
2022-10-07,NVDA,12.08,672478160
2022-10-10,AAPL,140.42,74899002
2022-10-10,AMZN,113.67,42339700
2022-10-10,GOOGL,97.86,18225100
2022-10-10,MSFT,229.25,29743608
2022-10-10,NVDA,11.67,698699250
2022-10-11,AAPL,138.98,77033700
2022-10-11,AMZN,112.21,56432200
2022-10-11,GOOGL,97.18,26507103
2022-10-11,MSFT,225.41,30474000
2022-10-11,NVDA,11.59,667482000
2022-10-12,AAPL,138.34,70433744
2022-10-12,AMZN,112.9,45728700
2022-10-12,GOOGL,97.56,21876400
2022-10-12,MSFT,225.75,21903937
2022-10-12,NVDA,11.5,492590190
2022-10-13,AAPL,142.99,113224000
2022-10-13,AMZN,112.53,86868100
2022-10-13,GOOGL,99.06,34574549
2022-10-13,MSFT,234.24,42551818
2022-10-13,NVDA,11.96,850103010
2022-10-14,AAPL,138.38,88598000
2022-10-14,AMZN,106.9,67737300
2022-10-14,GOOGL,96.56,25410700
2022-10-14,MSFT,228.56,30198600
2022-10-14,NVDA,11.23,713432000
2022-10-17,AAPL,142.41,85250939
2022-10-17,AMZN,113.79,62782000
2022-10-17,GOOGL,99.97,28419200
2022-10-17,MSFT,237.53,28142300
2022-10-17,NVDA,11.89,580774170
2022-10-18,AAPL,143.75,99136610
2022-10-18,AMZN,116.36,65607400
2022-10-18,GOOGL,100.77,24060700
2022-10-18,MSFT,238.5,26329600
2022-10-18,NVDA,11.97,659362060
2022-10-19,AAPL,143.86,61758340
2022-10-19,AMZN,115.07,47198100
2022-10-19,GOOGL,99.63,23811100
2022-10-19,MSFT,236.48,19985700
2022-10-19,NVDA,12.05,523131000
2022-10-20,AAPL,143.39,64522000
2022-10-20,AMZN,115.25,48795100
2022-10-20,GOOGL,99.97,25323202
2022-10-20,MSFT,236.15,21811015
2022-10-20,NVDA,12.19,652398000
2022-10-21,AAPL,147.27,86548609
2022-10-21,AMZN,119.32,55660500
2022-10-21,GOOGL,101.13,32458722
2022-10-21,MSFT,242.12,26299733
2022-10-21,NVDA,12.47,609494410
2022-10-24,AAPL,149.45,75981918
2022-10-24,AMZN,119.82,49531500
2022-10-24,GOOGL,102.52,27176417
2022-10-24,MSFT,247.25,24911212
2022-10-24,NVDA,12.6,517457400
2022-10-25,AAPL,152.34,74732300
2022-10-25,AMZN,120.6,50934600
2022-10-25,GOOGL,104.48,40611400
2022-10-25,MSFT,250.66,34775505
2022-10-25,NVDA,13.26,505482330
2022-10-26,AAPL,149.35,88436172
2022-10-26,AMZN,115.66,68802300
2022-10-26,GOOGL,94.93,88279042
2022-10-26,MSFT,231.32,82684846
2022-10-26,NVDA,12.9,535533290
2022-10-27,AAPL,144.8,109180200
2022-10-27,AMZN,110.96,129605400
2022-10-27,GOOGL,92.22,60710900
2022-10-27,MSFT,226.75,40424645
2022-10-27,NVDA,13.18,583113080
2022-10-28,AAPL,155.74,164762400
2022-10-28,AMZN,103.41,223133400
2022-10-28,GOOGL,96.29,43697300
2022-10-28,MSFT,235.87,40647724
2022-10-28,NVDA,13.83,521040000
2022-10-31,AAPL,153.34,97943200
2022-10-31,AMZN,102.44,99251400
2022-10-31,GOOGL,94.51,31675036
2022-10-31,MSFT,232.13,28357300
2022-10-31,NVDA,13.5,486341000
2022-11-01,AAPL,150.65,80379345
2022-11-01,AMZN,96.79,153370000
2022-11-01,GOOGL,90.47,47161400
2022-11-01,MSFT,228.17,30592300
2022-11-01,NVDA,13.54,432817000
2022-11-02,AAPL,145.03,93604623
2022-11-02,AMZN,92.12,135761800
2022-11-02,GOOGL,86.97,57038300
2022-11-02,MSFT,220.1,38407008
2022-11-02,NVDA,13.22,672628000
2022-11-03,AAPL,138.88,97918516
2022-11-03,AMZN,89.3,136683300
2022-11-03,GOOGL,83.43,61288019
2022-11-03,MSFT,214.25,36633922
2022-11-03,NVDA,13.42,500065000
2022-11-04,AAPL,138.38,140814800
2022-11-04,AMZN,90.98,129101300
2022-11-04,GOOGL,86.58,51124904
2022-11-04,MSFT,221.39,36789100
2022-11-04,NVDA,14.16,612576000
2022-11-07,AAPL,138.92,83374628
2022-11-07,AMZN,90.53,77495700
2022-11-07,GOOGL,88.49,34078912
2022-11-07,MSFT,227.87,33498000
2022-11-07,NVDA,14.3,410061000
2022-11-08,AAPL,139.5,89908500
2022-11-08,AMZN,89.98,88703400
2022-11-08,GOOGL,88.9,30429025
2022-11-08,MSFT,228.87,28192548
2022-11-08,NVDA,14.6,595292000
2022-11-09,AAPL,134.87,74917800
2022-11-09,AMZN,86.14,90796200
2022-11-09,GOOGL,87.32,31769100
2022-11-09,MSFT,224.51,27852910
2022-11-09,NVDA,13.78,454414000
2022-11-10,AAPL,146.87,118854028
2022-11-10,AMZN,96.63,173414900
2022-11-10,GOOGL,93.94,51620136
2022-11-10,MSFT,242.98,46268021
2022-11-10,NVDA,15.75,700819250
2022-11-11,AAPL,149.7,93979700
2022-11-11,AMZN,100.79,111590500
2022-11-11,GOOGL,96.41,33090500
2022-11-11,MSFT,247.11,34620246
2022-11-11,NVDA,16.33,655487470
2022-11-14,AAPL,148.28,73374114
2022-11-14,AMZN,98.49,99533100
2022-11-14,GOOGL,95.7,30179539
2022-11-14,MSFT,241.55,31123340
2022-11-14,NVDA,16.3,527852450
2022-11-15,AAPL,150.04,89868332
2022-11-15,AMZN,98.94,111336300
2022-11-15,GOOGL,98.44,41640816
2022-11-15,MSFT,241.97,31390117
2022-11-15,NVDA,16.67,545876000
2022-11-16,AAPL,148.79,64218300
2022-11-16,AMZN,97.12,87958800
2022-11-16,GOOGL,98.85,29105200
2022-11-16,MSFT,241.73,24093300
2022-11-16,NVDA,15.91,649547000
2022-11-17,AAPL,150.72,80389400
2022-11-17,AMZN,94.85,82617900
2022-11-17,GOOGL,98.36,26052600
2022-11-17,MSFT,241.68,23123544
2022-11-17,NVDA,15.68,710894000
2022-11-18,AAPL,151.29,74829600
2022-11-18,AMZN,94.14,72428200
2022-11-18,GOOGL,97.43,28342300
2022-11-18,MSFT,241.22,27613523
2022-11-18,NVDA,15.41,492072000
2022-11-21,AAPL,148.01,58724100
2022-11-21,AMZN,92.46,84330300
2022-11-21,GOOGL,95.6,21647400
2022-11-21,MSFT,242.05,26394700
2022-11-21,NVDA,15.32,404739310
2022-11-22,AAPL,150.18,51804132
2022-11-22,AMZN,93.2,62192000
2022-11-22,GOOGL,97.05,23438500
2022-11-22,MSFT,245.03,19665700
2022-11-22,NVDA,16.04,472866070
2022-11-23,AAPL,151.07,58301400
2022-11-23,AMZN,94.13,59414700
2022-11-23,GOOGL,98.46,18868100
2022-11-23,MSFT,247.58,19508500
2022-11-23,NVDA,16.52,427241000
2022-11-25,AAPL,148.11,35195900
2022-11-25,AMZN,93.41,35088600
2022-11-25,GOOGL,97.46,9701441
2022-11-25,MSFT,247.49,9200800
2022-11-25,NVDA,16.27,167934300
2022-11-28,AAPL,144.22,69346522
2022-11-28,AMZN,93.95,74943100
2022-11-28,GOOGL,96.05,26252433
2022-11-28,MSFT,241.76,24810271
2022-11-28,NVDA,15.83,304152010
2022-11-29,AAPL,141.17,83763803
2022-11-29,AMZN,92.42,65567300
2022-11-29,GOOGL,95.19,20061720
2022-11-29,MSFT,240.33,17956313
2022-11-29,NVDA,15.64,298384490
2022-11-30,AAPL,148.03,111380900
2022-11-30,AMZN,96.54,102805800
2022-11-30,GOOGL,100.99,43647500
2022-11-30,MSFT,255.14,47594239
2022-11-30,NVDA,16.92,565298220
2022-12-01,AAPL,148.31,71250416
2022-12-01,AMZN,95.5,68488000
2022-12-01,GOOGL,100.99,28687100
2022-12-01,MSFT,254.69,26041524
2022-12-01,NVDA,17.14,470977000
2022-12-02,AAPL,147.81,65447446
2022-12-02,AMZN,94.13,72496400
2022-12-02,GOOGL,100.44,21480703
2022-12-02,MSFT,255.02,21528520
2022-12-02,NVDA,16.88,371389000
2022-12-05,AAPL,146.63,68826442
2022-12-05,AMZN,91.01,71535500
2022-12-05,GOOGL,99.48,24405100
2022-12-05,MSFT,250.2,23435300
2022-12-05,NVDA,16.61,352255170
2022-12-06,AAPL,142.91,64727200
2022-12-06,AMZN,88.25,75503600
2022-12-06,GOOGL,96.98,24910700
2022-12-06,MSFT,245.12,22463727
2022-12-06,NVDA,15.99,352694270
2022-12-07,AAPL,140.94,69721100
2022-12-07,AMZN,88.46,68086900
2022-12-07,GOOGL,94.94,31045449
2022-12-07,MSFT,244.37,20481522
2022-12-07,NVDA,16.12,372388000
2022-12-08,AAPL,142.65,62128338
2022-12-08,AMZN,90.35,73305900
2022-12-08,GOOGL,93.71,32213300
2022-12-08,MSFT,247.4,22611800
2022-12-08,NVDA,17.17,515456000
2022-12-09,AAPL,142.16,76097011
2022-12-09,AMZN,89.09,67398500
2022-12-09,GOOGL,92.83,28225448
2022-12-09,MSFT,245.42,20609743
2022-12-09,NVDA,17.0,465338190
2022-12-12,AAPL,144.49,70462700
2022-12-12,AMZN,90.55,61999800
2022-12-12,GOOGL,93.31,29420000
2022-12-12,MSFT,252.51,30665100
2022-12-12,NVDA,17.54,457328000
2022-12-13,AAPL,145.47,93886200
2022-12-13,AMZN,92.49,100212000
2022-12-13,GOOGL,95.63,40593700
2022-12-13,MSFT,256.92,42196900
2022-12-13,NVDA,18.07,656589000
2022-12-14,AAPL,143.21,82291200
2022-12-14,AMZN,91.58,70298000
2022-12-14,GOOGL,95.07,28733600
2022-12-14,MSFT,257.22,35410933
2022-12-14,NVDA,17.67,496888100
2022-12-15,AAPL,136.5,98931907
2022-12-15,AMZN,88.45,84802900
2022-12-15,GOOGL,90.86,40107033
2022-12-15,MSFT,249.01,35568093
2022-12-15,NVDA,16.95,478542100
2022-12-16,AAPL,134.51,160156900
2022-12-16,AMZN,87.86,146144100
2022-12-16,GOOGL,90.26,58011847
2022-12-16,MSFT,244.69,86102000
2022-12-16,NVDA,16.57,478232000
2022-12-19,AAPL,132.37,79592614
2022-12-19,AMZN,84.92,83531500
2022-12-19,GOOGL,88.44,29493030
2022-12-19,MSFT,240.45,29696436
2022-12-19,NVDA,16.25,354039000
2022-12-20,AAPL,132.3,77432819
2022-12-20,AMZN,85.19,74348300
2022-12-20,GOOGL,89.02,23453836
2022-12-20,MSFT,241.8,25150802
2022-12-20,NVDA,16.09,403260000
2022-12-21,AAPL,135.45,85928000
2022-12-21,AMZN,86.77,59267200
2022-12-21,GOOGL,89.58,24745637
2022-12-21,MSFT,244.43,23690607
2022-12-21,NVDA,16.5,325025380
2022-12-22,AAPL,132.23,77852108
2022-12-22,AMZN,83.79,81431300
2022-12-22,GOOGL,87.76,27658300
2022-12-22,MSFT,238.19,28651700
2022-12-22,NVDA,15.34,565045270
2022-12-23,AAPL,131.86,63814900
2022-12-23,AMZN,85.25,57433700
2022-12-23,GOOGL,89.23,23003035
2022-12-23,MSFT,238.73,21207000
2022-12-23,NVDA,15.21,349326000
2022-12-27,AAPL,130.03,69007830
2022-12-27,AMZN,83.04,57284000
2022-12-27,GOOGL,87.39,20097346
2022-12-27,MSFT,236.96,16688648
2022-12-27,NVDA,14.12,464902260
2022-12-28,AAPL,126.04,85438400
2022-12-28,AMZN,81.82,58228600
2022-12-28,GOOGL,86.02,19523200
2022-12-28,MSFT,234.53,17457104
2022-12-28,NVDA,14.04,351066450
2022-12-29,AAPL,129.61,75703710
2022-12-29,AMZN,84.18,54995900
2022-12-29,GOOGL,88.45,23333537
2022-12-29,MSFT,241.01,19770700
2022-12-29,NVDA,14.6,354923240
2022-12-30,AAPL,129.93,77034209
2022-12-30,AMZN,84.0,62401200
2022-12-30,GOOGL,88.23,23986300
2022-12-30,MSFT,239.82,21938500
2022-12-30,NVDA,14.61,310490000
2023-01-03,AAPL,125.07,112117500
2023-01-03,AMZN,85.82,76706000
2023-01-03,GOOGL,89.12,28131224
2023-01-03,MSFT,239.58,25740036
2023-01-03,NVDA,14.32,401277000
2023-01-04,AAPL,126.36,89113633
2023-01-04,AMZN,85.14,68885100
2023-01-04,GOOGL,88.08,34854800
2023-01-04,MSFT,229.1,50623400
2023-01-04,NVDA,14.75,431324000
2023-01-05,AAPL,125.02,80962708
2023-01-05,AMZN,83.12,67930800
2023-01-05,GOOGL,86.2,27194400
2023-01-05,MSFT,222.31,39585623
2023-01-05,NVDA,14.27,389168110
2023-01-06,AAPL,129.62,87754715
2023-01-06,AMZN,86.08,83303400
2023-01-06,GOOGL,87.34,41381500
2023-01-06,MSFT,224.93,43613600
2023-01-06,NVDA,14.86,405044000
2023-01-09,AAPL,130.15,70790813
2023-01-09,AMZN,87.36,65266100
2023-01-09,GOOGL,88.02,29003901
2023-01-09,MSFT,227.12,27369800
2023-01-09,NVDA,15.63,504231000
2023-01-10,AAPL,130.73,63896200
2023-01-10,AMZN,89.87,67756600
2023-01-10,GOOGL,88.42,30467800
2023-01-10,MSFT,228.85,27033900
2023-01-10,NVDA,15.91,384101260
2023-01-11,AAPL,133.49,69458949
2023-01-11,AMZN,95.09,103126200
2023-01-11,GOOGL,91.52,26862000
2023-01-11,MSFT,235.77,28669331
2023-01-11,NVDA,16.0,353285000
2023-01-12,AAPL,133.41,71379648
2023-01-12,AMZN,95.27,85254800
2023-01-12,GOOGL,91.13,30258135
2023-01-12,MSFT,238.51,27269500
2023-01-12,NVDA,16.51,551409060
2023-01-13,AAPL,134.76,57809719
2023-01-13,AMZN,98.12,85549400
2023-01-13,GOOGL,92.12,26329212
2023-01-13,MSFT,239.23,21333300
2023-01-13,NVDA,16.9,447287060
2023-01-17,AAPL,135.94,63646627
2023-01-17,AMZN,96.05,72755000
2023-01-17,GOOGL,91.29,32602423
2023-01-17,MSFT,240.35,29831300
2023-01-17,NVDA,17.7,511102160
2023-01-18,AAPL,135.21,69672800
2023-01-18,AMZN,95.46,79570400
2023-01-18,GOOGL,91.12,29116700
2023-01-18,MSFT,235.81,30028700
2023-01-18,NVDA,17.38,439624000
2023-01-19,AAPL,135.27,58280413
2023-01-19,AMZN,93.68,69002700
2023-01-19,GOOGL,93.05,37000400
2023-01-19,MSFT,231.93,28623033
2023-01-19,NVDA,16.77,452932000
2023-01-20,AAPL,137.87,80223626
2023-01-20,AMZN,97.25,67481500
2023-01-20,GOOGL,98.02,63191100
2023-01-20,MSFT,240.22,35389809
2023-01-20,NVDA,17.84,564967120
2023-01-23,AAPL,141.11,81760313
2023-01-23,AMZN,97.52,76501100
2023-01-23,GOOGL,99.79,40005100
2023-01-23,MSFT,242.58,31934000
2023-01-23,NVDA,19.19,655163000
2023-01-24,AAPL,142.53,66435142
2023-01-24,AMZN,96.32,66929500
2023-01-24,GOOGL,97.7,33078512
